month,supplier_id,category_id,otif_pct,defect_rate_pct,safety_incidents,invoice_accuracy_pct,responsiveness_score,service_level_score,sla_status
2025-05,SUP-086,CAT-009,76.2,2.26,0,90.9,87.0,84.2,Watch
2025-06,SUP-086,CAT-009,84.5,2.72,0,95.1,84.5,86.8,Meets SLA
2025-07,SUP-086,CAT-009,84.2,1.63,0,92.4,75.2,86.1,Meets SLA
2025-08,SUP-086,CAT-009,80.5,4.5,0,89.3,84.7,81.8,Watch
2025-09,SUP-086,CAT-009,94.7,2.18,0,97.0,81.6,91.1,Meets SLA
2025-10,SUP-086,CAT-009,88.3,1.42,0,86.3,71.8,86.2,Meets SLA
2025-11,SUP-086,CAT-009,82.0,2.92,0,94.3,80.2,84.7,Watch
2025-12,SUP-086,CAT-009,92.0,2.53,0,94.2,88.7,90.4,Meets SLA
2026-01,SUP-086,CAT-009,80.6,2.83,0,95.4,78.6,84.3,Watch
2026-02,SUP-086,CAT-009,98.3,1.97,0,88.3,80.4,90.9,Meets SLA
2026-03,SUP-086,CAT-009,90.7,2.16,0,91.3,92.5,90.6,Meets SLA
2026-04,SUP-086,CAT-009,77.1,2.46,0,86.1,86.6,83.3,Watch
2026-05,SUP-086,CAT-009,79.0,2.75,0,98.5,83.5,85.2,Watch
2026-06,SUP-086,CAT-009,88.4,1.67,0,96.0,74.5,88.1,Meets SLA
2025-01,SUP-087,CAT-009,89.5,0.89,0,93.1,72.4,88.7,Meets SLA
2025-02,SUP-087,CAT-009,95.7,1.49,0,91.3,85.9,92.2,Meets SLA
2025-03,SUP-087,CAT-009,93.5,1.35,0,98.6,89.3,93.5,Meets SLA
2025-04,SUP-087,CAT-009,85.1,1.77,0,91.1,80.3,86.9,Meets SLA
2025-05,SUP-087,CAT-009,79.2,1.77,0,99.8,88.5,87.9,Meets SLA
2025-06,SUP-087,CAT-009,91.1,1.65,0,86.5,85.3,89.3,Meets SLA
2025-07,SUP-087,CAT-009,90.5,0.87,0,94.6,87.2,92.0,Meets SLA
2025-08,SUP-087,CAT-009,90.6,2.57,0,93.8,78.7,88.0,Meets SLA
2025-09,SUP-087,CAT-009,94.6,0.75,0,84.1,85.8,91.5,Meets SLA
2025-10,SUP-087,CAT-009,86.2,2.3,0,94.1,88.7,88.6,Meets SLA
2025-11,SUP-087,CAT-009,91.3,0.13,0,87.1,76.3,90.1,Meets SLA
2025-12,SUP-087,CAT-009,89.7,2.46,0,89.6,74.5,86.3,Meets SLA
2026-01,SUP-087,CAT-009,87.6,1.82,0,91.9,82.2,88.2,Meets SLA
2026-02,SUP-087,CAT-009,83.7,2.0,0,95.9,85.2,87.9,Meets SLA
2026-03,SUP-087,CAT-009,83.7,0.63,0,92.2,85.6,89.2,Meets SLA
2026-04,SUP-087,CAT-009,92.8,1.9,0,94.1,92.7,92.3,Meets SLA
2026-05,SUP-087,CAT-009,82.5,1.04,0,95.8,82.7,88.4,Meets SLA
2026-06,SUP-087,CAT-009,94.2,2.45,0,91.0,88.9,90.8,Meets SLA
2025-01,SUP-088,CAT-009,92.7,1.94,0,91.1,87.8,90.8,Meets SLA
2025-02,SUP-088,CAT-009,98.0,1.65,0,90.9,83.9,92.4,Meets SLA
2025-03,SUP-088,CAT-009,95.4,2.59,0,91.4,89.9,91.3,Meets SLA
2025-04,SUP-088,CAT-009,90.8,1.38,0,96.1,89.0,92.0,Meets SLA
2025-05,SUP-088,CAT-009,80.2,0.1,0,96.2,87.2,89.8,Meets SLA
2025-06,SUP-088,CAT-009,94.9,1.89,0,93.4,80.2,90.7,Meets SLA
2025-07,SUP-088,CAT-009,89.1,1.95,0,92.6,92.5,90.6,Meets SLA
2025-08,SUP-088,CAT-009,95.0,2.51,0,99.8,81.2,91.2,Meets SLA
2025-09,SUP-088,CAT-009,86.3,1.17,0,90.2,81.6,88.3,Meets SLA
2025-10,SUP-088,CAT-009,88.7,1.38,0,94.0,78.0,88.9,Meets SLA
2025-11,SUP-088,CAT-009,81.1,0.48,0,95.9,80.9,88.3,Meets SLA
2025-12,SUP-088,CAT-009,83.1,0.1,0,94.5,84.8,90.1,Meets SLA
2026-01,SUP-088,CAT-009,81.8,1.87,0,93.3,84.4,86.7,Meets SLA
2026-02,SUP-088,CAT-009,93.9,3.98,0,91.7,83.4,87.6,Meets SLA
2026-03,SUP-088,CAT-009,86.2,1.34,0,90.6,88.1,89.3,Meets SLA
2026-04,SUP-088,CAT-009,91.4,2.05,0,96.6,89.7,91.5,Meets SLA
2026-05,SUP-088,CAT-009,84.3,2.04,0,96.6,92.3,89.4,Meets SLA
2026-06,SUP-088,CAT-009,89.3,2.18,0,93.4,74.4,87.2,Meets SLA
2025-01,SUP-089,CAT-009,85.3,1.76,0,94.9,93.4,90.1,Meets SLA
2025-02,SUP-089,CAT-009,86.9,2.05,0,94.6,94.3,90.3,Meets SLA
2025-03,SUP-089,CAT-009,84.3,1.77,0,94.2,88.9,88.8,Meets SLA
2025-04,SUP-089,CAT-009,89.6,2.49,0,94.0,94.5,90.6,Meets SLA
2025-05,SUP-089,CAT-009,94.5,0.1,0,91.9,90.6,94.7,Meets SLA
2025-06,SUP-089,CAT-009,97.2,2.29,0,87.0,83.8,90.4,Meets SLA
2025-07,SUP-089,CAT-009,90.7,2.42,0,91.7,90.3,89.9,Meets SLA
2025-08,SUP-089,CAT-009,83.9,1.5,1,89.9,77.2,83.6,Watch
2025-09,SUP-089,CAT-009,85.9,1.05,0,98.9,85.4,90.6,Meets SLA
2025-10,SUP-089,CAT-009,95.3,1.65,0,92.6,83.9,91.7,Meets SLA
2025-11,SUP-089,CAT-009,91.6,1.08,0,98.8,84.7,92.4,Meets SLA
2025-12,SUP-089,CAT-009,84.1,2.33,0,95.6,82.0,86.9,Meets SLA
2026-01,SUP-089,CAT-009,82.8,0.46,0,93.6,90.8,90.3,Meets SLA
2026-02,SUP-089,CAT-009,75.5,3.53,0,92.2,87.1,82.4,Watch
2026-03,SUP-089,CAT-009,91.8,1.48,0,92.6,96.2,92.9,Meets SLA
2026-04,SUP-089,CAT-009,85.6,1.93,0,96.1,78.0,87.4,Meets SLA
2026-05,SUP-089,CAT-009,92.0,0.92,0,95.2,92.3,93.5,Meets SLA
2026-06,SUP-089,CAT-009,82.6,3.04,0,94.4,92.2,86.9,Meets SLA
2025-01,SUP-090,CAT-009,82.0,0.63,0,86.0,85.7,87.5,Meets SLA
2025-02,SUP-090,CAT-009,90.1,2.11,0,94.7,84.9,89.7,Meets SLA
2025-03,SUP-090,CAT-009,93.9,2.41,0,91.4,85.3,90.1,Meets SLA
2025-04,SUP-090,CAT-009,91.4,2.84,1,94.8,87.3,87.1,Meets SLA
2025-05,SUP-090,CAT-009,95.5,1.8,1,96.9,73.1,87.9,Meets SLA
2025-06,SUP-090,CAT-009,89.0,1.59,0,97.8,90.9,91.7,Meets SLA
2025-07,SUP-090,CAT-009,87.6,1.58,0,90.7,93.7,90.5,Meets SLA
2025-08,SUP-090,CAT-009,93.8,3.12,0,93.8,82.0,88.9,Meets SLA
2025-09,SUP-090,CAT-009,90.8,2.08,0,94.3,94.6,91.7,Meets SLA
2025-10,SUP-090,CAT-009,90.3,2.84,0,93.4,89.6,89.4,Meets SLA
2025-11,SUP-090,CAT-009,91.1,1.59,0,89.7,88.7,90.6,Meets SLA
2025-12,SUP-090,CAT-009,92.4,2.68,0,92.7,96.1,91.4,Meets SLA
2026-01,SUP-090,CAT-009,83.3,0.43,0,91.5,89.1,89.9,Meets SLA
2026-02,SUP-090,CAT-009,94.8,2.43,0,99.8,90.1,92.8,Meets SLA
2026-03,SUP-090,CAT-009,90.7,1.17,0,94.6,74.6,89.4,Meets SLA
2026-04,SUP-090,CAT-009,83.7,1.77,0,96.1,96.9,90.3,Meets SLA
2026-05,SUP-090,CAT-009,89.9,1.39,0,95.8,83.7,90.7,Meets SLA
2026-06,SUP-090,CAT-009,73.4,2.14,0,94.7,84.8,83.7,Watch
2025-01,SUP-091,CAT-009,93.6,0.1,0,99.8,80.3,94.0,Meets SLA
2025-02,SUP-091,CAT-009,96.7,2.4,0,93.6,89.3,92.3,Meets SLA
2025-03,SUP-091,CAT-009,93.0,3.06,0,94.9,84.3,89.3,Meets SLA
2025-04,SUP-091,CAT-009,86.5,1.03,0,99.8,77.2,89.5,Meets SLA
2025-05,SUP-091,CAT-009,85.7,1.34,0,94.3,77.1,87.8,Meets SLA
2025-06,SUP-091,CAT-009,93.8,2.72,0,90.1,88.1,89.9,Meets SLA
2025-07,SUP-091,CAT-009,99,0.1,0,97.1,86.3,96.5,Meets SLA
2025-08,SUP-091,CAT-009,91.3,1.7,0,95.3,89.6,91.7,Meets SLA
2025-09,SUP-091,CAT-009,91.7,1.84,0,95.0,92.6,92.1,Meets SLA
2025-10,SUP-091,CAT-009,99,0.98,0,95.0,98.8,97.1,Meets SLA
2025-11,SUP-091,CAT-009,85.3,0.1,0,90.2,91.5,91.3,Meets SLA
2025-12,SUP-091,CAT-009,92.8,1.66,0,97.3,84.3,91.7,Meets SLA
2026-01,SUP-091,CAT-009,86.2,0.66,0,92.9,92.3,91.4,Meets SLA
2026-02,SUP-091,CAT-009,95.1,2.46,1,92.5,90.8,89.2,Meets SLA
2026-03,SUP-091,CAT-009,87.4,0.99,0,91.5,90.9,90.9,Meets SLA
2026-04,SUP-091,CAT-009,92.0,0.64,0,93.5,92.4,93.6,Meets SLA
2026-05,SUP-091,CAT-009,81.4,0.74,0,93.5,82.4,87.9,Meets SLA
2026-06,SUP-091,CAT-009,95.1,1.39,0,91.0,86.3,92.1,Meets SLA
2025-01,SUP-092,CAT-009,86.5,3.49,0,92.0,80.2,85.1,Watch
2025-02,SUP-092,CAT-009,81.6,1.14,0,98.3,71.9,86.4,Meets SLA
2025-03,SUP-092,CAT-009,91.7,3.66,0,95.7,89.2,89.0,Meets SLA
2025-04,SUP-092,CAT-009,86.6,2.76,0,92.4,81.8,86.5,Meets SLA
2025-05,SUP-092,CAT-009,63.9,3.0,0,86.2,85.3,77.6,Recovery plan
2025-06,SUP-092,CAT-009,77.3,3.55,0,96.9,79.3,82.4,Watch
2025-07,SUP-092,CAT-009,79.3,3.84,0,90.0,73.0,80.4,Watch
2025-08,SUP-092,CAT-009,86.6,4.52,0,93.6,81.4,84.2,Watch
2025-09,SUP-092,CAT-009,80.2,2.61,0,95.0,69.2,82.7,Watch
2025-10,SUP-092,CAT-009,85.8,3.44,0,90.7,86.2,85.8,Watch
2025-11,SUP-092,CAT-009,89.1,3.63,0,90.8,73.4,84.4,Watch
2025-12,SUP-092,CAT-009,79.1,1.91,0,90.8,79.3,84.3,Watch
2026-01,SUP-092,CAT-009,80.7,3.19,0,94.7,83.8,84.6,Watch
2026-02,SUP-092,CAT-009,87.3,2.67,0,86.0,66.1,83.0,Watch
2026-03,SUP-092,CAT-009,76.8,4.18,0,91.8,73.2,79.3,Watch
2026-04,SUP-092,CAT-009,88.7,2.73,0,90.3,69.6,84.8,Watch
2026-05,SUP-092,CAT-009,79.1,4.51,0,92.5,78.7,80.8,Watch
2026-06,SUP-092,CAT-009,83.3,2.43,0,95.0,85.6,87.0,Meets SLA
2025-01,SUP-093,CAT-009,79.4,1.39,0,94.3,89.7,87.7,Meets SLA
2025-02,SUP-093,CAT-009,90.1,1.03,0,90.0,87.0,90.8,Meets SLA
2025-03,SUP-093,CAT-009,90.3,2.94,0,92.0,82.4,87.7,Meets SLA
2025-04,SUP-093,CAT-009,93.8,4.58,0,88.3,86.9,86.7,Meets SLA
2025-05,SUP-093,CAT-009,85.2,1.92,0,96.5,99,91.1,Meets SLA
2025-06,SUP-093,CAT-009,77.0,0.4,0,91.9,88.1,87.5,Meets SLA
2025-07,SUP-093,CAT-009,92.3,1.64,0,90.7,74.7,88.6,Meets SLA
2025-08,SUP-093,CAT-009,87.8,2.56,0,95.3,96.1,90.4,Meets SLA
2025-09,SUP-093,CAT-009,85.3,2.42,0,96.4,90.6,88.9,Meets SLA
2025-10,SUP-093,CAT-009,81.4,3.57,0,94.8,91.0,85.6,Watch
2025-11,SUP-093,CAT-009,81.6,2.68,0,96.3,77.1,84.7,Watch
2025-12,SUP-093,CAT-009,85.1,0.92,0,98.6,85.6,90.5,Meets SLA
2026-01,SUP-093,CAT-009,91.9,2.46,0,98.1,87.5,90.9,Meets SLA
2026-02,SUP-093,CAT-009,72.1,3.15,0,99.8,93.3,84.2,Watch
2026-03,SUP-093,CAT-009,93.9,2.37,0,96.3,95.7,93.0,Meets SLA
2026-04,SUP-093,CAT-009,95.3,1.47,0,93.1,80.8,91.5,Meets SLA
2026-05,SUP-093,CAT-009,93.3,2.51,0,93.1,92.2,91.3,Meets SLA
2026-06,SUP-093,CAT-009,92.0,1.39,0,88.6,81.0,89.7,Meets SLA
2025-01,SUP-094,CAT-010,84.0,1.53,0,88.3,77.8,86.0,Watch
2025-02,SUP-094,CAT-010,89.7,1.0,0,87.4,95.1,91.7,Meets SLA
2025-03,SUP-094,CAT-010,88.6,2.79,0,87.3,76.8,85.4,Watch
2025-04,SUP-094,CAT-010,80.5,2.55,0,95.1,75.0,83.9,Watch
2025-05,SUP-094,CAT-010,81.2,2.9,0,93.2,80.4,84.3,Watch
2025-06,SUP-094,CAT-010,83.8,1.57,0,92.9,93.9,89.5,Meets SLA
2025-07,SUP-094,CAT-010,84.3,1.54,0,96.8,83.3,88.5,Meets SLA
2025-08,SUP-094,CAT-010,83.3,3.83,0,90.9,83.1,83.8,Watch
2025-09,SUP-094,CAT-010,93.2,1.65,0,94.1,92.9,92.8,Meets SLA
2025-10,SUP-094,CAT-010,91.3,3.21,0,91.2,80.7,87.2,Meets SLA
2025-11,SUP-094,CAT-010,80.7,2.0,0,91.3,81.9,85.4,Watch
2025-12,SUP-094,CAT-010,90.0,1.97,0,89.5,90.0,89.9,Meets SLA
2026-01,SUP-094,CAT-010,91.4,2.41,0,95.1,88.1,90.4,Meets SLA
2026-02,SUP-094,CAT-010,78.7,4.56,0,95.7,79.6,81.3,Watch
2026-03,SUP-094,CAT-010,91.5,3.15,0,90.6,96.2,90.0,Meets SLA
2026-04,SUP-094,CAT-010,74.9,1.71,0,95.9,73.6,83.0,Watch
2026-05,SUP-094,CAT-010,88.1,2.73,0,85.4,91.5,87.6,Meets SLA
2026-06,SUP-094,CAT-010,82.5,3.05,0,97.0,88.5,86.7,Meets SLA
2025-01,SUP-095,CAT-010,81.8,2.59,0,94.4,76.2,84.4,Watch
2025-02,SUP-095,CAT-010,87.4,1.66,0,91.7,75.0,87.1,Meets SLA
2025-03,SUP-095,CAT-010,83.0,2.21,0,86.5,85.0,85.6,Watch
2025-04,SUP-095,CAT-010,85.0,3.09,0,89.6,94.7,87.3,Meets SLA
2025-05,SUP-095,CAT-010,83.8,3.01,0,89.5,94.3,86.9,Meets SLA
2025-06,SUP-095,CAT-010,84.5,1.8,0,94.2,80.1,87.2,Meets SLA
2025-07,SUP-095,CAT-010,88.1,3.56,0,86.9,88.8,86.2,Meets SLA
2025-08,SUP-095,CAT-010,96.1,1.23,0,91.9,80.7,91.9,Meets SLA
2025-09,SUP-095,CAT-010,90.1,2.55,0,90.2,89.2,89.1,Meets SLA
2025-10,SUP-095,CAT-010,89.8,1.99,1,85.9,78.1,84.5,Watch
2025-11,SUP-095,CAT-010,76.3,1.22,0,96.6,78.8,85.3,Watch
2025-12,SUP-095,CAT-010,89.7,0.71,0,99.8,87.6,93.0,Meets SLA
2026-01,SUP-095,CAT-010,89.8,0.96,0,91.0,95.9,92.6,Meets SLA
2026-02,SUP-095,CAT-010,97.6,3.67,0,95.7,90.8,91.4,Meets SLA
2026-03,SUP-095,CAT-010,82.7,2.79,0,96.2,74.6,84.5,Watch
2026-04,SUP-095,CAT-010,95.4,4.24,0,92.9,74.0,86.3,Meets SLA
2026-05,SUP-095,CAT-010,84.7,1.86,0,89.3,85.2,87.2,Meets SLA
2026-06,SUP-095,CAT-010,86.2,3.58,0,91.9,90.4,86.7,Meets SLA
2025-01,SUP-096,CAT-010,84.9,3.29,0,88.3,69.5,82.2,Watch
2025-02,SUP-096,CAT-010,86.1,2.99,0,95.3,77.7,85.8,Watch
2025-03,SUP-096,CAT-010,81.7,1.51,0,87.3,82.4,85.8,Watch
2025-04,SUP-096,CAT-010,84.2,3.76,0,95.0,83.9,85.1,Watch
2025-05,SUP-096,CAT-010,88.4,3.07,0,91.4,78.3,85.9,Watch
2025-06,SUP-096,CAT-010,85.6,3.45,0,95.3,76.4,84.8,Watch
2025-07,SUP-096,CAT-010,86.6,2.97,0,96.0,82.1,87.0,Meets SLA
2025-08,SUP-096,CAT-010,84.4,2.98,0,96.5,84.8,86.7,Meets SLA
2025-09,SUP-096,CAT-010,90.1,4.54,0,90.4,89.7,86.3,Meets SLA
2025-10,SUP-096,CAT-010,85.6,4.09,0,94.4,75.4,83.5,Watch
2025-11,SUP-096,CAT-010,76.1,3.31,0,90.8,80.2,81.4,Watch
2025-12,SUP-096,CAT-010,76.1,2.91,0,89.7,82.3,82.2,Watch
2026-01,SUP-096,CAT-010,80.9,2.09,0,90.2,84.5,85.6,Watch
2026-02,SUP-096,CAT-010,80.0,3.06,0,93.8,86.7,84.9,Watch
2026-03,SUP-096,CAT-010,82.7,2.97,0,93.2,96.2,87.6,Meets SLA
2026-04,SUP-096,CAT-010,74.6,1.63,0,91.5,75.8,82.6,Watch
2026-05,SUP-096,CAT-010,88.9,1.35,0,90.0,86.2,89.8,Meets SLA
2026-06,SUP-096,CAT-010,88.2,2.51,0,86.3,72.5,84.7,Watch
2025-01,SUP-097,CAT-010,77.7,1.39,0,91.1,77.6,84.3,Watch
2025-02,SUP-097,CAT-010,89.0,2.24,0,99.8,81.9,89.5,Meets SLA
2025-03,SUP-097,CAT-010,82.8,3.76,0,94.3,89.4,85.4,Watch
2025-04,SUP-097,CAT-010,85.3,2.86,0,87.9,77.4,84.4,Watch
2025-05,SUP-097,CAT-010,88.1,4.15,0,96.1,76.5,84.8,Watch
2025-06,SUP-097,CAT-010,81.8,3.58,0,93.1,80.0,83.5,Watch
2025-07,SUP-097,CAT-010,84.4,3.29,0,98.6,74.9,84.9,Watch
2025-08,SUP-097,CAT-010,87.1,1.69,0,91.0,86.8,88.9,Meets SLA
2025-09,SUP-097,CAT-010,83.6,3.39,0,95.1,77.3,84.2,Watch
2025-10,SUP-097,CAT-010,91.5,1.82,0,91.1,85.2,90.0,Meets SLA
2025-11,SUP-097,CAT-010,84.7,2.75,0,96.2,73.6,85.1,Watch
2025-12,SUP-097,CAT-010,82.0,3.76,0,92.8,79.3,83.1,Watch
2026-01,SUP-097,CAT-010,81.7,4.01,0,96.7,86.3,84.6,Watch
2026-02,SUP-097,CAT-010,85.1,1.02,0,93.4,71.7,86.9,Meets SLA
2026-03,SUP-097,CAT-010,78.0,3.6,0,94.1,78.3,81.9,Watch
2026-04,SUP-097,CAT-010,91.7,1.95,0,93.7,85.7,90.5,Meets SLA
2026-05,SUP-097,CAT-010,87.9,3.45,0,95.4,78.7,86.0,Meets SLA
2026-06,SUP-097,CAT-010,84.9,1.81,0,86.7,77.7,85.5,Watch
2025-01,SUP-098,CAT-010,91.5,1.37,0,91.1,70.5,88.0,Meets SLA
2025-02,SUP-098,CAT-010,82.2,1.85,0,89.9,88.4,87.0,Meets SLA
2025-03,SUP-098,CAT-010,88.9,1.1,0,89.9,91.1,91.0,Meets SLA
2025-04,SUP-098,CAT-010,81.3,1.22,0,91.3,88.8,87.9,Meets SLA
2025-05,SUP-098,CAT-010,85.6,2.69,0,90.8,90.4,87.5,Meets SLA
2025-06,SUP-098,CAT-010,99,1.41,0,91.2,88.0,93.9,Meets SLA
2025-07,SUP-098,CAT-010,92.9,0.1,0,90.7,93.5,94.5,Meets SLA
2025-08,SUP-098,CAT-010,76.9,1.76,0,90.9,89.9,85.7,Watch
2025-09,SUP-098,CAT-010,93.3,2.61,0,97.9,96.1,92.7,Meets SLA
2025-10,SUP-098,CAT-010,90.6,2.4,0,90.5,95.2,90.6,Meets SLA
2025-11,SUP-098,CAT-010,84.1,1.67,0,91.9,87.3,88.1,Meets SLA
2025-12,SUP-098,CAT-010,78.4,1.9,0,90.5,78.8,84.0,Watch
2026-01,SUP-098,CAT-010,87.0,0.1,0,92.1,81.5,90.4,Meets SLA
2026-02,SUP-098,CAT-010,92.7,2.42,0,93.6,75.3,88.3,Meets SLA
2026-03,SUP-098,CAT-010,90.0,1.42,0,97.1,93.9,92.7,Meets SLA
2026-04,SUP-098,CAT-010,93.8,2.25,0,89.5,87.4,90.4,Meets SLA
2026-05,SUP-098,CAT-010,83.8,3.72,0,94.5,75.7,83.4,Watch
2026-06,SUP-098,CAT-010,89.9,3.14,0,94.6,83.1,87.8,Meets SLA
2025-01,SUP-099,CAT-010,93.9,2.48,0,91.5,90.9,91.1,Meets SLA
2025-02,SUP-099,CAT-010,85.0,2.39,0,88.4,88.5,87.0,Meets SLA
2025-03,SUP-099,CAT-010,86.1,1.42,0,91.9,73.3,86.7,Meets SLA
2025-04,SUP-099,CAT-010,79.7,2.83,0,98.4,68.6,82.7,Watch
2025-05,SUP-099,CAT-010,83.2,1.35,1,94.2,85.2,85.8,Watch
2025-06,SUP-099,CAT-010,82.7,1.47,0,87.0,85.0,86.6,Meets SLA
2025-07,SUP-099,CAT-010,87.9,0.12,0,92.9,88.0,92.0,Meets SLA
2025-08,SUP-099,CAT-010,84.5,3.0,0,99.0,81.5,86.6,Meets SLA
2025-09,SUP-099,CAT-010,93.8,2.16,0,93.1,83.0,90.4,Meets SLA
2025-10,SUP-099,CAT-010,87.1,3.22,0,94.7,88.2,87.7,Meets SLA
2025-11,SUP-099,CAT-010,86.4,1.91,0,88.9,76.9,86.2,Meets SLA
2025-12,SUP-099,CAT-010,88.4,2.3,0,91.1,92.3,89.5,Meets SLA
2026-01,SUP-099,CAT-010,89.7,1.04,0,90.3,80.1,89.5,Meets SLA
2026-02,SUP-099,CAT-010,87.7,2.32,0,95.9,77.2,87.4,Meets SLA
2026-03,SUP-099,CAT-010,91.4,1.88,0,94.1,79.5,89.4,Meets SLA
2026-04,SUP-099,CAT-010,96.0,2.31,0,95.8,89.6,92.6,Meets SLA
2026-05,SUP-099,CAT-010,83.1,2.83,0,92.3,84.9,85.7,Watch
2026-06,SUP-099,CAT-010,83.4,3.19,0,96.7,92.0,87.4,Meets SLA
2025-01,SUP-100,CAT-010,87.6,1.3,0,84.7,84.9,88.2,Meets SLA
2025-02,SUP-100,CAT-010,84.0,0.69,0,90.3,85.8,88.9,Meets SLA
2025-03,SUP-100,CAT-010,84.2,1.82,0,95.9,92.8,89.6,Meets SLA
2025-04,SUP-100,CAT-010,94.9,2.47,0,91.6,93.8,92.0,Meets SLA
2025-05,SUP-100,CAT-010,86.0,1.82,0,93.0,80.2,87.5,Meets SLA
2025-06,SUP-100,CAT-010,88.2,2.19,0,94.8,99,91.5,Meets SLA
2025-07,SUP-100,CAT-010,96.8,2.55,0,88.4,85.5,90.5,Meets SLA
2025-08,SUP-100,CAT-010,92.4,2.03,0,97.3,93.8,92.7,Meets SLA
2025-09,SUP-100,CAT-010,96.7,0.94,0,95.4,90.5,94.9,Meets SLA
2025-10,SUP-100,CAT-010,83.4,1.73,0,93.3,86.9,88.0,Meets SLA
2025-11,SUP-100,CAT-010,90.5,2.21,0,97.1,92.4,91.5,Meets SLA
2025-12,SUP-100,CAT-010,89.4,0.31,0,95.7,95.2,94.1,Meets SLA
2026-01,SUP-100,CAT-010,98.8,1.28,0,91.6,85.3,93.6,Meets SLA
2026-02,SUP-100,CAT-010,90.3,0.69,0,92.4,81.2,90.8,Meets SLA
2026-03,SUP-100,CAT-010,90.5,1.86,0,99.8,93.1,92.6,Meets SLA
2026-04,SUP-100,CAT-010,90.9,1.63,0,99.8,87.3,92.1,Meets SLA
2026-05,SUP-100,CAT-010,90.1,1.88,0,91.4,91.7,90.7,Meets SLA
2026-06,SUP-100,CAT-010,96.7,2.33,0,98.1,91.4,93.6,Meets SLA
2025-01,SUP-101,CAT-010,84.6,2.42,0,90.1,73.5,84.4,Watch
2025-02,SUP-101,CAT-010,89.1,2.6,0,94.7,75.2,86.9,Meets SLA
2025-03,SUP-101,CAT-010,93.7,2.92,0,93.3,87.3,90.0,Meets SLA
2025-04,SUP-101,CAT-010,93.0,2.14,0,95.4,73.2,88.7,Meets SLA
2025-05,SUP-101,CAT-010,84.9,2.37,0,95.9,86.6,88.0,Meets SLA
2025-06,SUP-101,CAT-010,86.4,1.31,0,95.3,89.7,90.5,Meets SLA
2025-07,SUP-101,CAT-010,86.0,2.37,0,93.6,89.3,88.4,Meets SLA
2025-08,SUP-101,CAT-010,84.7,1.44,0,89.7,83.4,87.6,Meets SLA
2025-09,SUP-101,CAT-010,92.1,2.73,0,92.9,91.5,90.4,Meets SLA
2025-10,SUP-101,CAT-010,87.7,1.78,0,99.8,87.4,90.7,Meets SLA
2025-11,SUP-101,CAT-010,89.5,0.88,0,98.5,76.1,90.4,Meets SLA
2025-12,SUP-101,CAT-010,98.4,1.72,0,91.8,85.9,92.9,Meets SLA
2026-01,SUP-101,CAT-010,86.3,2.94,0,95.5,78.3,86.1,Meets SLA
2026-02,SUP-101,CAT-010,87.2,0.46,0,98.4,86.4,92.0,Meets SLA
2026-03,SUP-101,CAT-010,85.6,2.27,0,96.7,83.8,88.0,Meets SLA
2026-04,SUP-101,CAT-010,91.1,3.15,0,95.9,74.3,86.9,Meets SLA
2026-05,SUP-101,CAT-010,90.7,2.75,0,93.6,84.2,88.7,Meets SLA
2026-06,SUP-101,CAT-010,88.0,2.68,0,99.1,90.4,89.9,Meets SLA
2025-01,SUP-102,CAT-010,91.8,0.99,0,89.0,88.0,91.5,Meets SLA
2025-02,SUP-102,CAT-010,78.2,2.81,0,99.8,79.9,84.5,Watch
2025-03,SUP-102,CAT-010,72.7,4.02,0,91.5,74.4,78.2,Watch
2025-04,SUP-102,CAT-010,84.4,2.53,0,94.8,95.4,89.0,Meets SLA
2025-05,SUP-102,CAT-010,86.5,1.08,0,90.7,70.8,86.7,Meets SLA
2025-06,SUP-102,CAT-010,86.3,3.16,0,88.3,96.5,87.8,Meets SLA
2025-07,SUP-102,CAT-010,76.6,2.99,0,93.3,83.3,83.1,Watch
2025-08,SUP-102,CAT-010,89.4,2.6,0,93.6,81.7,88.0,Meets SLA
2025-09,SUP-102,CAT-010,88.7,2.33,0,89.9,78.4,86.9,Meets SLA
2025-10,SUP-102,CAT-010,78.6,3.39,0,87.4,78.9,81.3,Watch
2025-11,SUP-102,CAT-010,91.5,2.69,0,94.4,96.2,91.4,Meets SLA
2025-12,SUP-102,CAT-010,83.9,3.33,0,94.1,78.9,84.5,Watch
2026-01,SUP-102,CAT-010,96.6,3.39,0,93.5,86.3,90.2,Meets SLA
2026-02,SUP-102,CAT-010,81.9,2.54,0,87.6,81.6,84.3,Watch
2026-03,SUP-102,CAT-010,86.2,2.21,0,95.3,85.5,88.4,Meets SLA
2026-04,SUP-102,CAT-010,78.5,1.54,0,89.9,82.7,85.1,Watch
2026-05,SUP-102,CAT-010,90.7,3.16,0,91.9,92.6,89.3,Meets SLA
2026-06,SUP-102,CAT-010,65.5,3.33,0,97.6,95.7,81.6,Watch
2025-01,SUP-103,CAT-010,90.4,1.55,0,93.2,88.5,91.0,Meets SLA
2025-02,SUP-103,CAT-010,91.3,2.36,0,97.9,85.3,90.4,Meets SLA
2025-03,SUP-103,CAT-010,87.8,1.94,0,97.2,85.7,89.7,Meets SLA
2025-04,SUP-103,CAT-010,86.1,2.16,0,94.1,81.2,87.4,Meets SLA
2025-05,SUP-103,CAT-010,73.7,1.59,0,95.2,96.4,86.7,Meets SLA
2025-06,SUP-103,CAT-010,84.1,1.32,0,89.6,80.3,87.0,Meets SLA
