invoice_id,month,category_id,supplier_id,business_unit,region,contract_status,spend_amount,volume,unit_price,price_variance_pct,payment_terms_days,critical_purchase
INV-13483,2026-05,CAT-003,SUP-012,Intermodal,Southeast,Off contract,61141.37,19,3217.97,0.1328,60,Yes
INV-13484,2026-05,CAT-003,SUP-013,Intermodal,Southeast,On contract,179812.47,24,7492.19,0.0275,30,Yes
INV-13485,2026-05,CAT-003,SUP-011,Network operations,Mid-Atlantic,On contract,80922.23,20,4046.11,0.0873,45,Yes
INV-13486,2026-05,CAT-003,SUP-012,Finance,Southeast,On contract,120019.9,34,3530.0,0.087,60,No
INV-13487,2026-05,CAT-003,SUP-011,Engineering,Systemwide,Off contract,101028.78,35,2886.54,0.0846,30,Yes
INV-13488,2026-05,CAT-003,SUP-010,Engineering,Gulf,On contract,107484.36,15,7165.62,0.0402,30,Yes
INV-13489,2026-05,CAT-003,SUP-013,Facilities,Mid-Atlantic,On contract,29780.12,11,2707.28,0.0758,30,Yes
INV-13490,2026-05,CAT-003,SUP-012,Intermodal,Southeast,On contract,60224.22,25,2408.97,0.0548,30,Yes
INV-13491,2026-05,CAT-003,SUP-010,Facilities,Gulf,On contract,90645.14,18,5035.84,0.0705,75,No
INV-13492,2026-05,CAT-003,SUP-010,Network operations,Systemwide,On contract,45170.76,34,1328.55,0.04,60,Yes
INV-13493,2026-05,CAT-003,SUP-011,Finance,Gulf,Catalog mismatch,57972.88,32,1811.65,0.1362,30,No
INV-13494,2026-05,CAT-003,SUP-011,Information technology,Southeast,On contract,65590.75,64,1024.86,0.0016,30,No
INV-13495,2026-05,CAT-003,SUP-011,Intermodal,Systemwide,On contract,84224.47,80,1052.81,0.1292,30,Yes
INV-13496,2026-05,CAT-003,SUP-011,Network operations,Midwest,Expired agreement,50919.47,77,661.29,0.0653,60,Yes
INV-13497,2026-05,CAT-003,SUP-014,Facilities,Systemwide,Off contract,55934.79,46,1215.97,0.1948,60,Yes
INV-13498,2026-05,CAT-003,SUP-013,Network operations,Midwest,On contract,43202.61,93,464.54,0.0522,60,Yes
INV-13499,2026-05,CAT-003,SUP-011,Information technology,Systemwide,On contract,98276.1,29,3388.83,0.0377,45,No
INV-13500,2026-05,CAT-003,SUP-011,Intermodal,Midwest,On contract,76519.29,19,4027.33,-0.0018,60,Yes
INV-13501,2026-05,CAT-003,SUP-011,Engineering,Midwest,On contract,60483.3,39,1550.85,0.0786,75,No
INV-13502,2026-05,CAT-003,SUP-010,Intermodal,Systemwide,Catalog mismatch,151438.47,48,3154.97,0.1049,45,Yes
INV-13503,2026-05,CAT-003,SUP-010,Information technology,Mid-Atlantic,On contract,25946.63,27,960.99,0.0302,45,Yes
INV-13504,2026-05,CAT-003,SUP-010,Finance,Mid-Atlantic,On contract,60855.62,36,1690.43,-0.0247,75,Yes
INV-13505,2026-05,CAT-003,SUP-010,Finance,Southeast,On contract,37875.31,74,511.83,0.034,60,Yes
INV-13506,2026-05,CAT-003,SUP-010,Mechanical,Gulf,Catalog mismatch,157244.05,52,3023.92,0.1995,45,Yes
INV-13507,2026-05,CAT-003,SUP-014,Information technology,Mid-Atlantic,Catalog mismatch,60881.15,120,507.34,0.1449,60,Yes
INV-13508,2026-05,CAT-003,SUP-011,Mechanical,Systemwide,On contract,45603.13,23,1982.74,0.0966,60,Yes
INV-13509,2026-05,CAT-003,SUP-010,Mechanical,Mid-Atlantic,Off contract,78423.91,8,9802.99,0.1234,30,Yes
INV-13510,2026-05,CAT-003,SUP-013,Finance,Midwest,On contract,124007.22,19,6526.7,0.0783,60,No
INV-13511,2026-05,CAT-003,SUP-011,Mechanical,Mid-Atlantic,Expired agreement,39087.25,64,610.74,0.081,60,Yes
INV-13512,2026-05,CAT-003,SUP-010,Finance,Gulf,On contract,33041.66,39,847.22,0.0085,45,Yes
INV-13513,2026-05,CAT-003,SUP-011,Mechanical,Southeast,On contract,98311.44,74,1328.53,0.1069,75,Yes
INV-13514,2026-05,CAT-003,SUP-014,Mechanical,Midwest,Expired agreement,236367.49,23,10276.85,0.1452,45,Yes
INV-13515,2026-05,CAT-003,SUP-010,Transportation,Gulf,On contract,69025.12,49,1408.68,0.1165,60,No
INV-13516,2026-05,CAT-003,SUP-013,Information technology,Gulf,On contract,157405.42,17,9259.14,0.0377,60,Yes
INV-13517,2026-05,CAT-003,SUP-014,Network operations,Midwest,On contract,77930.19,32,2435.32,0.0224,30,Yes
INV-13518,2026-05,CAT-003,SUP-013,Engineering,Southeast,On contract,44178.38,43,1027.4,0.0475,60,No
INV-13519,2026-05,CAT-003,SUP-011,Mechanical,Southeast,On contract,69998.42,67,1044.75,0.0231,30,No
INV-13520,2026-05,CAT-003,SUP-011,Engineering,Mid-Atlantic,On contract,79499.67,33,2409.08,0.0545,75,Yes
INV-13521,2026-05,CAT-003,SUP-010,Facilities,Midwest,On contract,65544.5,31,2114.34,0.0153,45,Yes
INV-13522,2026-05,CAT-003,SUP-011,Transportation,Midwest,On contract,79124.82,63,1255.95,0.0278,60,Yes
INV-13523,2026-05,CAT-003,SUP-010,Network operations,Mid-Atlantic,On contract,27955.53,25,1118.22,0.1022,30,Yes
INV-13524,2026-05,CAT-003,SUP-011,Facilities,Mid-Atlantic,On contract,44799.11,36,1244.42,0.0526,60,Yes
INV-13525,2026-05,CAT-003,SUP-010,Network operations,Systemwide,On contract,66674.67,68,980.51,0.0894,60,Yes
INV-13526,2026-05,CAT-003,SUP-010,Transportation,Southeast,On contract,52294.61,40,1307.37,0.1149,60,Yes
INV-13527,2026-05,CAT-003,SUP-015,Engineering,Systemwide,On contract,112370.6,109,1030.92,0.1433,75,Yes
INV-13528,2026-05,CAT-003,SUP-013,Intermodal,Gulf,On contract,68397.41,91,751.62,0.0774,60,Yes
INV-13529,2026-05,CAT-003,SUP-011,Transportation,Southeast,On contract,131802.81,28,4707.24,0.0346,30,Yes
INV-13530,2026-05,CAT-003,SUP-013,Finance,Midwest,On contract,96630.14,258,374.54,0.0704,75,Yes
INV-13531,2026-05,CAT-003,SUP-014,Finance,Systemwide,On contract,97145.07,19,5112.9,0.0908,60,No
INV-13532,2026-05,CAT-003,SUP-010,Mechanical,Mid-Atlantic,On contract,77290.52,17,4546.5,0.1085,45,Yes
INV-13533,2026-05,CAT-003,SUP-011,Intermodal,Mid-Atlantic,On contract,85218.7,10,8521.87,0.1152,45,No
INV-13534,2026-05,CAT-003,SUP-014,Intermodal,Mid-Atlantic,Off contract,75167.58,52,1445.53,0.1398,75,No
INV-13535,2026-05,CAT-003,SUP-010,Network operations,Mid-Atlantic,Expired agreement,82684.68,53,1560.09,0.1116,30,Yes
INV-13536,2026-05,CAT-003,SUP-014,Information technology,Systemwide,On contract,28585.84,27,1058.73,0.1272,75,No
INV-13537,2026-05,CAT-003,SUP-013,Finance,Gulf,Expired agreement,121690.95,5,24338.19,0.1251,30,Yes
INV-13538,2026-05,CAT-003,SUP-013,Transportation,Gulf,On contract,110115.86,24,4588.16,0.0858,30,No
INV-13539,2026-05,CAT-003,SUP-011,Mechanical,Southeast,Off contract,133135.3,79,1685.26,0.1388,75,Yes
INV-13540,2026-05,CAT-003,SUP-014,Transportation,Midwest,Off contract,266093.49,29,9175.64,0.1503,60,Yes
INV-13541,2026-05,CAT-003,SUP-014,Facilities,Southeast,On contract,68302.22,18,3794.57,-0.0322,75,Yes
INV-13542,2026-05,CAT-003,SUP-010,Engineering,Systemwide,On contract,20581.17,38,541.61,0.0183,60,Yes
INV-13543,2026-05,CAT-003,SUP-010,Intermodal,Systemwide,Expired agreement,122970.83,24,5123.78,0.1039,75,Yes
INV-13544,2026-05,CAT-003,SUP-012,Information technology,Mid-Atlantic,Off contract,68183.12,39,1748.29,0.1241,45,Yes
INV-13545,2026-05,CAT-003,SUP-012,Network operations,Systemwide,On contract,64545.47,16,4034.09,0.0103,60,No
INV-13546,2026-05,CAT-003,SUP-011,Facilities,Gulf,On contract,57507.75,7,8215.39,0.1115,75,Yes
INV-13547,2026-05,CAT-003,SUP-013,Transportation,Southeast,On contract,47270.31,30,1575.68,0.0897,30,Yes
INV-13548,2026-05,CAT-003,SUP-012,Network operations,Mid-Atlantic,On contract,32621.5,11,2965.59,-0.0138,45,No
INV-13549,2026-05,CAT-003,SUP-013,Mechanical,Systemwide,On contract,173176.05,80,2164.7,0.1038,75,Yes
INV-13550,2026-05,CAT-003,SUP-010,Engineering,Southeast,On contract,151736.2,47,3228.43,0.082,30,Yes
INV-13551,2026-05,CAT-003,SUP-011,Intermodal,Southeast,On contract,46556.26,27,1724.31,0.053,30,Yes
INV-13552,2026-05,CAT-003,SUP-011,Mechanical,Gulf,On contract,63406.69,20,3170.33,0.0619,60,Yes
INV-13553,2026-05,CAT-003,SUP-011,Information technology,Midwest,On contract,150808.13,58,2600.14,0.0217,60,Yes
INV-13554,2026-05,CAT-003,SUP-011,Intermodal,Mid-Atlantic,Off contract,196436.58,7,28062.37,0.1615,45,No
INV-13555,2026-05,CAT-003,SUP-014,Mechanical,Systemwide,On contract,130407.61,35,3725.93,0.1133,30,No
INV-13556,2026-05,CAT-003,SUP-012,Transportation,Mid-Atlantic,Off contract,69545.99,21,3311.71,0.0582,30,Yes
INV-13557,2026-05,CAT-003,SUP-011,Facilities,Mid-Atlantic,On contract,81239.94,52,1562.31,0.1047,45,Yes
INV-13558,2026-05,CAT-003,SUP-012,Transportation,Southeast,On contract,94322.94,65,1451.12,0.1358,30,Yes
INV-13559,2026-05,CAT-003,SUP-011,Mechanical,Mid-Atlantic,On contract,129429.21,14,9244.94,0.1198,30,Yes
INV-13560,2026-05,CAT-003,SUP-011,Facilities,Systemwide,On contract,34089.6,62,549.83,0.0487,75,Yes
INV-13561,2026-06,CAT-003,SUP-011,Intermodal,Southeast,On contract,126789.43,44,2881.58,0.0825,60,Yes
INV-13562,2026-06,CAT-003,SUP-011,Intermodal,Midwest,On contract,164196.7,28,5864.17,0.0065,30,Yes
INV-13563,2026-06,CAT-003,SUP-012,Intermodal,Southeast,On contract,134865.56,19,7098.19,0.0727,45,Yes
INV-13564,2026-06,CAT-003,SUP-011,Finance,Midwest,On contract,66918.99,22,3041.77,0.0167,30,Yes
INV-13565,2026-06,CAT-003,SUP-014,Information technology,Southeast,On contract,242485.59,68,3565.96,0.0149,45,Yes
INV-13566,2026-06,CAT-003,SUP-012,Finance,Systemwide,On contract,32609.22,47,693.81,0.0449,45,Yes
INV-13567,2026-06,CAT-003,SUP-011,Transportation,Gulf,On contract,140983.06,43,3278.68,0.118,30,Yes
INV-13568,2026-06,CAT-003,SUP-011,Information technology,Midwest,On contract,97058.05,27,3594.74,0.091,30,No
INV-13569,2026-06,CAT-003,SUP-011,Facilities,Southeast,On contract,200923.01,117,1717.29,0.1031,75,Yes
INV-13570,2026-06,CAT-003,SUP-010,Transportation,Systemwide,Off contract,131553.46,32,4111.05,0.1084,75,Yes
INV-13571,2026-06,CAT-003,SUP-010,Information technology,Mid-Atlantic,On contract,204125.83,78,2617.0,0.1388,45,No
INV-13572,2026-06,CAT-003,SUP-012,Information technology,Mid-Atlantic,On contract,133412.85,120,1111.77,0.0626,30,No
INV-13573,2026-06,CAT-003,SUP-011,Mechanical,Southeast,On contract,51896.85,43,1206.9,0.0421,75,Yes
INV-13574,2026-06,CAT-003,SUP-012,Mechanical,Midwest,Expired agreement,112010.52,28,4000.38,0.0657,75,No
INV-13575,2026-06,CAT-003,SUP-011,Intermodal,Systemwide,On contract,65307.11,54,1209.39,0.0528,60,Yes
INV-13576,2026-06,CAT-003,SUP-010,Information technology,Mid-Atlantic,Catalog mismatch,211530.85,46,4598.5,0.0928,45,No
INV-13577,2026-06,CAT-003,SUP-014,Intermodal,Midwest,On contract,69082.18,57,1211.97,0.0421,45,No
INV-13578,2026-06,CAT-003,SUP-015,Network operations,Mid-Atlantic,On contract,88157.88,24,3673.25,0.0121,60,No
INV-13579,2026-06,CAT-003,SUP-014,Facilities,Midwest,Catalog mismatch,107280.03,36,2980.0,0.2473,60,No
INV-13580,2026-06,CAT-003,SUP-012,Information technology,Systemwide,On contract,62404.12,21,2971.62,0.0226,60,Yes
INV-13581,2026-06,CAT-003,SUP-011,Finance,Midwest,On contract,44903.32,103,435.95,0.0678,30,No
INV-13582,2026-06,CAT-003,SUP-012,Network operations,Mid-Atlantic,Catalog mismatch,86167.35,16,5385.46,0.0892,75,No
INV-13583,2026-06,CAT-003,SUP-011,Transportation,Mid-Atlantic,Expired agreement,124945.28,12,10412.11,0.078,45,No
INV-13584,2026-06,CAT-003,SUP-013,Mechanical,Systemwide,Catalog mismatch,67005.97,54,1240.85,0.2046,45,Yes
INV-13585,2026-06,CAT-003,SUP-010,Information technology,Gulf,On contract,209160.24,53,3946.42,0.1299,30,Yes
INV-13586,2026-06,CAT-003,SUP-010,Information technology,Systemwide,On contract,84573.11,64,1321.45,0.0344,60,Yes
INV-13587,2026-06,CAT-003,SUP-013,Facilities,Mid-Atlantic,On contract,47906.47,71,674.74,0.0658,30,Yes
INV-13588,2026-06,CAT-003,SUP-011,Intermodal,Systemwide,On contract,34578.55,55,628.7,0.1094,60,Yes
INV-13589,2026-06,CAT-003,SUP-015,Network operations,Systemwide,On contract,31138.48,35,889.67,0.0571,30,Yes
INV-13590,2026-06,CAT-003,SUP-010,Transportation,Mid-Atlantic,On contract,89646.54,58,1545.63,0.0961,30,No
INV-13591,2026-06,CAT-003,SUP-013,Network operations,Mid-Atlantic,Off contract,212615.14,19,11190.27,0.1386,60,No
INV-13592,2026-06,CAT-003,SUP-013,Finance,Southeast,On contract,38533.99,112,344.05,0.0498,60,Yes
INV-13593,2026-06,CAT-003,SUP-013,Engineering,Southeast,On contract,82974.61,71,1168.66,0.0413,30,Yes
INV-13594,2026-06,CAT-003,SUP-011,Facilities,Southeast,Off contract,93769.57,88,1065.56,0.1465,75,Yes
INV-13595,2026-06,CAT-003,SUP-013,Facilities,Midwest,Catalog mismatch,87000.64,43,2023.27,0.1267,45,Yes
INV-13596,2026-06,CAT-003,SUP-012,Transportation,Mid-Atlantic,On contract,92156.55,40,2303.91,0.0685,75,Yes
INV-13597,2026-06,CAT-003,SUP-012,Network operations,Mid-Atlantic,On contract,34244.13,16,2140.26,0.1296,30,No
INV-13598,2026-06,CAT-003,SUP-011,Facilities,Gulf,On contract,308665.6,47,6567.35,0.1129,30,No
INV-13599,2026-06,CAT-003,SUP-012,Finance,Systemwide,Off contract,180564.55,40,4514.11,0.2003,60,Yes
INV-13600,2026-06,CAT-003,SUP-013,Facilities,Southeast,On contract,92871.83,114,814.67,0.0581,75,Yes
INV-13601,2026-06,CAT-003,SUP-013,Transportation,Gulf,On contract,106688.86,81,1317.15,0.1289,60,No
INV-13602,2026-06,CAT-003,SUP-010,Transportation,Southeast,On contract,121291.25,10,12129.13,0.0709,30,Yes
INV-13603,2026-06,CAT-003,SUP-014,Intermodal,Gulf,Expired agreement,86827.42,59,1471.65,0.0525,60,Yes
INV-13604,2026-06,CAT-003,SUP-010,Facilities,Midwest,On contract,85220.46,21,4058.12,0.0826,60,Yes
INV-13605,2026-06,CAT-003,SUP-010,Network operations,Midwest,Catalog mismatch,214668.7,75,2862.25,0.1134,75,Yes
INV-13606,2026-06,CAT-003,SUP-012,Information technology,Mid-Atlantic,On contract,117523.44,55,2136.79,0.0877,75,Yes
INV-13607,2026-06,CAT-003,SUP-011,Facilities,Southeast,Off contract,91784.47,132,695.34,0.1476,75,No
INV-13608,2026-06,CAT-003,SUP-013,Facilities,Midwest,On contract,239850.27,34,7054.42,0.1388,45,Yes
INV-13609,2026-06,CAT-003,SUP-012,Network operations,Gulf,On contract,129011.01,117,1102.66,0.1073,30,Yes
INV-13610,2026-06,CAT-003,SUP-010,Transportation,Mid-Atlantic,On contract,75436.37,41,1839.91,0.0598,45,Yes
INV-13611,2026-06,CAT-003,SUP-011,Engineering,Mid-Atlantic,Catalog mismatch,193072.8,19,10161.73,0.1758,30,Yes
INV-13612,2026-06,CAT-003,SUP-010,Transportation,Midwest,On contract,171367.72,38,4509.68,0.1072,30,Yes
INV-13613,2026-06,CAT-003,SUP-010,Facilities,Mid-Atlantic,Off contract,144763.29,80,1809.54,0.1794,30,No
INV-13614,2026-06,CAT-003,SUP-011,Information technology,Gulf,On contract,38623.54,39,990.35,0.0943,75,Yes
INV-13615,2026-06,CAT-003,SUP-014,Network operations,Southeast,On contract,121962.18,41,2974.69,0.0601,45,Yes
INV-13616,2026-06,CAT-003,SUP-010,Network operations,Southeast,On contract,99943.21,37,2701.17,0.0745,30,No
INV-13617,2026-06,CAT-003,SUP-012,Transportation,Mid-Atlantic,Expired agreement,68299.93,48,1422.92,0.1021,60,No
INV-13618,2026-06,CAT-003,SUP-013,Finance,Mid-Atlantic,On contract,78088.65,50,1561.77,0.0875,60,Yes
INV-13619,2025-01,CAT-004,SUP-017,Transportation,Southeast,On contract,575571.45,52,11068.68,0.018,30,No
INV-13620,2025-01,CAT-004,SUP-018,Facilities,Gulf,On contract,360055.62,27,13335.39,0.0178,60,Yes
INV-13621,2025-01,CAT-004,SUP-019,Engineering,Gulf,On contract,154788.04,11,14071.64,-0.0034,30,No
INV-13622,2025-01,CAT-004,SUP-020,Intermodal,Mid-Atlantic,On contract,301386.53,43,7008.99,0.0968,75,Yes
INV-13623,2025-01,CAT-004,SUP-019,Information technology,Systemwide,On contract,305667.13,36,8490.75,0.1083,75,No
INV-13624,2025-01,CAT-004,SUP-021,Information technology,Systemwide,Off contract,254088.03,47,5406.13,0.1474,30,Yes
INV-13625,2025-01,CAT-004,SUP-021,Mechanical,Gulf,On contract,91489.92,24,3812.08,0.0434,45,Yes
INV-13626,2025-01,CAT-004,SUP-017,Intermodal,Systemwide,On contract,310046.16,69,4493.42,0.0181,45,Yes
INV-13627,2025-01,CAT-004,SUP-019,Finance,Midwest,On contract,291435.38,18,16190.85,0.117,30,Yes
INV-13628,2025-01,CAT-004,SUP-016,Finance,Systemwide,On contract,397188.85,39,10184.33,0.033,45,Yes
INV-13629,2025-01,CAT-004,SUP-016,Facilities,Mid-Atlantic,On contract,401099.25,53,7567.91,0.0781,30,Yes
INV-13630,2025-01,CAT-004,SUP-018,Network operations,Mid-Atlantic,On contract,497328.3,34,14627.3,0.0802,30,Yes
INV-13631,2025-01,CAT-004,SUP-019,Intermodal,Systemwide,On contract,373794.38,17,21987.9,0.042,45,Yes
INV-13632,2025-01,CAT-004,SUP-019,Transportation,Gulf,On contract,1034140.49,123,8407.65,-0.0072,60,Yes
INV-13633,2025-01,CAT-004,SUP-017,Intermodal,Systemwide,On contract,472128.83,41,11515.34,0.0786,75,Yes
INV-13634,2025-01,CAT-004,SUP-018,Intermodal,Southeast,On contract,423533.58,58,7302.3,0.0212,45,Yes
INV-13635,2025-01,CAT-004,SUP-016,Network operations,Southeast,On contract,563788.39,27,20881.05,-0.023,45,No
INV-13636,2025-01,CAT-004,SUP-020,Facilities,Gulf,On contract,470982.6,25,18839.3,0.0092,60,Yes
INV-13637,2025-01,CAT-004,SUP-020,Mechanical,Systemwide,On contract,969966.5,65,14922.56,0.0285,30,Yes
INV-13638,2025-01,CAT-004,SUP-017,Finance,Mid-Atlantic,On contract,516571.5,12,43047.63,0.0291,30,Yes
INV-13639,2025-01,CAT-004,SUP-021,Finance,Mid-Atlantic,Off contract,417596.67,6,69599.45,0.0868,45,No
INV-13640,2025-01,CAT-004,SUP-018,Intermodal,Systemwide,Expired agreement,595191.34,30,19839.71,0.1638,75,Yes
INV-13641,2025-01,CAT-004,SUP-018,Information technology,Mid-Atlantic,On contract,327582.22,32,10236.94,0.0666,75,Yes
INV-13642,2025-01,CAT-004,SUP-017,Finance,Southeast,On contract,468690.19,30,15623.01,0.0325,75,Yes
INV-13643,2025-01,CAT-004,SUP-020,Facilities,Mid-Atlantic,On contract,165570.18,42,3942.15,0.0684,45,Yes
INV-13644,2025-01,CAT-004,SUP-019,Transportation,Mid-Atlantic,On contract,397295.03,49,8108.06,0.0072,45,Yes
INV-13645,2025-01,CAT-004,SUP-019,Information technology,Systemwide,On contract,363066.61,63,5762.96,0.0858,30,Yes
INV-13646,2025-01,CAT-004,SUP-018,Network operations,Gulf,On contract,746448.68,30,24881.62,0.0466,75,Yes
INV-13647,2025-01,CAT-004,SUP-019,Transportation,Southeast,On contract,370119.24,69,5364.05,0.019,30,Yes
INV-13648,2025-01,CAT-004,SUP-016,Information technology,Gulf,On contract,351852.77,30,11728.43,0.0387,75,No
INV-13649,2025-01,CAT-004,SUP-019,Engineering,Gulf,Catalog mismatch,632761.35,39,16224.65,0.0727,60,No
INV-13650,2025-01,CAT-004,SUP-017,Intermodal,Midwest,On contract,491443.6,17,28908.45,-0.0246,60,Yes
INV-13651,2025-01,CAT-004,SUP-020,Intermodal,Southeast,Off contract,296700.16,47,6312.77,0.1339,30,Yes
INV-13652,2025-01,CAT-004,SUP-016,Engineering,Mid-Atlantic,On contract,118965.89,35,3399.03,0.0062,60,Yes
INV-13653,2025-01,CAT-004,SUP-018,Transportation,Southeast,On contract,222220.11,25,8888.8,-0.0332,30,Yes
INV-13654,2025-01,CAT-004,SUP-019,Information technology,Midwest,On contract,608335.5,180,3379.64,0.0855,45,No
INV-13655,2025-01,CAT-004,SUP-018,Engineering,Midwest,On contract,724466.78,41,17669.92,0.023,60,Yes
INV-13656,2025-01,CAT-004,SUP-017,Intermodal,Midwest,On contract,824312.87,47,17538.57,0.0541,30,Yes
INV-13657,2025-01,CAT-004,SUP-019,Finance,Mid-Atlantic,On contract,421506.34,19,22184.54,0.0851,60,Yes
INV-13658,2025-01,CAT-004,SUP-018,Intermodal,Midwest,On contract,110788.69,37,2994.29,0.0522,45,Yes
INV-13659,2025-01,CAT-004,SUP-018,Network operations,Mid-Atlantic,On contract,511617.54,36,14211.6,0.0078,45,No
INV-13660,2025-01,CAT-004,SUP-017,Mechanical,Southeast,On contract,261172.22,3,87057.41,0.0633,75,Yes
INV-13661,2025-01,CAT-004,SUP-018,Mechanical,Midwest,On contract,407785.01,23,17729.78,0.0477,45,No
INV-13662,2025-01,CAT-004,SUP-018,Information technology,Midwest,On contract,333107.36,59,5645.89,0.0517,45,No
INV-13663,2025-01,CAT-004,SUP-021,Information technology,Southeast,Off contract,449779.52,11,40889.05,0.0952,30,Yes
INV-13664,2025-01,CAT-004,SUP-016,Facilities,Mid-Atlantic,On contract,357105.47,33,10821.38,0.1246,45,Yes
INV-13665,2025-01,CAT-004,SUP-018,Network operations,Systemwide,On contract,244170.09,20,12208.5,-0.0099,60,Yes
INV-13666,2025-01,CAT-004,SUP-017,Network operations,Gulf,On contract,919927.09,25,36797.08,0.0344,30,No
INV-13667,2025-01,CAT-004,SUP-017,Mechanical,Midwest,On contract,253763.69,33,7689.81,0.0597,45,Yes
INV-13668,2025-01,CAT-004,SUP-017,Network operations,Gulf,On contract,426369.86,45,9474.89,-0.0512,45,Yes
INV-13669,2025-01,CAT-004,SUP-019,Finance,Systemwide,On contract,637187.64,18,35399.31,0.0154,45,Yes
INV-13670,2025-01,CAT-004,SUP-020,Information technology,Gulf,Expired agreement,453224.72,66,6867.04,0.1219,75,Yes
INV-13671,2025-01,CAT-004,SUP-018,Intermodal,Systemwide,On contract,163165.48,90,1812.95,0.0087,60,No
INV-13672,2025-01,CAT-004,SUP-017,Intermodal,Southeast,On contract,290991.83,16,18186.99,0.0079,45,Yes
INV-13673,2025-01,CAT-004,SUP-020,Transportation,Midwest,On contract,802352.32,136,5899.65,0.0145,45,Yes
INV-13674,2025-01,CAT-004,SUP-016,Information technology,Gulf,On contract,162586.29,69,2356.32,0.0622,45,Yes
INV-13675,2025-01,CAT-004,SUP-016,Transportation,Midwest,On contract,621634.49,36,17267.62,0.1541,60,Yes
INV-13676,2025-01,CAT-004,SUP-016,Finance,Southeast,On contract,274031.68,38,7211.36,0.0505,30,No
INV-13677,2025-01,CAT-004,SUP-018,Mechanical,Midwest,On contract,694758.57,51,13622.72,0.0284,45,Yes
INV-13678,2025-01,CAT-004,SUP-018,Network operations,Midwest,On contract,198987.73,45,4421.95,0.0404,30,Yes
INV-13679,2025-01,CAT-004,SUP-019,Intermodal,Mid-Atlantic,On contract,956270.09,90,10625.22,0.0042,75,Yes
INV-13680,2025-01,CAT-004,SUP-016,Transportation,Southeast,On contract,191133.81,43,4444.97,0.0613,45,No
INV-13681,2025-01,CAT-004,SUP-016,Mechanical,Southeast,On contract,736916.83,116,6352.73,0.0508,45,Yes
